N 100 
0 29 17
1 134 90
2 119 117
3 130 80
4 86 123
5 34 16
6 14 118
7 31 136
8 87 34
9 142 62
10 87 63
11 41 8
12 148 55
13 174 16
14 34 115
15 87 72
16 139 6
17 180 191
18 40 20
19 182 68
20 190 185
21 43 98
22 23 186
23 38 32
24 143 97
25 120 52
26 136 142
27 33 172
28 68 68
29 67 168
30 27 193
31 162 66
32 165 101
33 101 53
34 52 91
35 99 173
36 128 5
37 106 140
38 155 34
39 75 123
40 147 145
41 108 114
42 163 56
43 91 146
44 143 80
45 144 32
46 62 59
47 166 187
48 194 39
49 20 168
50 117 79
51 142 87
52 9 176
53 91 83
54 58 9
55 194 88
56 36 135
57 88 194
58 60 1
59 175 128
60 177 69
61 193 23
62 158 180
63 116 79
64 68 123
65 102 4
66 183 59
67 70 63
68 63 49
69 25 108
70 2 184
71 53 35
72 94 151
73 0 196
74 154 173
75 109 43
76 140 61
77 103 92
78 26 143
79 60 98
80 90 140
81 79 176
82 169 99
83 43 10
84 114 128
85 18 85
86 169 85
87 191 117
88 89 137
89 82 138
90 150 149
91 166 93
92 42 117
93 141 132
94 189 5
95 105 16
96 115 73
97 119 32
98 72 171
99 128 80
