N 100 
0 66 144
1 57 151
2 97 163
3 179 86
4 181 14
5 179 171
6 96 70
7 79 19
8 80 146
9 9 26
10 42 8
11 47 184
12 22 57
13 79 7
14 14 43
15 107 88
16 20 31
17 12 28
18 99 178
19 176 108
20 64 114
21 122 117
22 77 157
23 14 166
24 149 46
25 168 181
26 23 189
27 118 149
28 19 95
29 183 71
30 163 155
31 74 67
32 41 167
33 66 66
34 75 62
35 161 130
36 120 175
37 75 79
38 197 72
39 194 52
40 64 79
41 122 68
42 34 113
43 81 44
44 46 27
45 190 177
46 94 149
47 27 131
48 78 7
49 84 143
50 103 83
51 171 117
52 139 86
53 17 164
54 89 111
55 26 24
56 189 79
57 4 115
58 94 49
59 183 45
60 173 105
61 199 200
62 140 28
63 58 22
64 135 187
65 174 19
66 173 89
67 6 25
68 30 66
69 104 63
70 75 85
71 64 158
72 190 143
73 115 146
74 154 69
75 88 40
76 113 85
77 165 10
78 164 46
79 72 165
80 110 151
81 65 113
82 175 70
83 166 141
84 179 199
85 43 167
86 1 135
87 88 176
88 106 81
89 4 157
90 106 106
91 119 61
92 176 23
93 103 173
94 111 123
95 176 193
96 85 85
97 105 18
98 106 31
99 199 13
