N 100 
0 145 146
1 52 174
2 81 196
3 68 116
4 12 31
5 192 117
6 159 122
7 197 96
8 168 39
9 164 135
10 64 151
11 78 59
12 2 78
13 92 97
14 130 10
15 200 71
16 160 25
17 145 152
18 35 51
19 15 177
20 122 104
21 81 178
22 115 189
23 136 74
24 23 150
25 87 8
26 132 139
27 21 177
28 148 168
29 121 82
30 45 95
31 61 43
32 198 177
33 109 47
34 92 14
35 53 110
36 114 200
37 160 19
38 78 171
39 170 189
40 77 88
41 165 8
42 88 49
43 141 14
44 75 49
45 153 157
46 83 99
47 163 114
48 36 142
49 163 105
50 154 139
51 118 35
52 96 181
53 143 118
54 147 110
55 63 32
56 5 93
57 12 83
58 186 44
59 158 112
60 138 135
61 85 0
62 60 68
63 38 11
64 67 44
65 16 97
66 150 110
67 154 135
68 70 166
69 90 54
70 95 183
71 101 10
72 109 158
73 109 54
74 110 66
75 16 36
76 133 101
77 23 100
78 156 165
79 186 158
80 96 136
81 17 193
82 15 122
83 171 70
84 164 141
85 20 98
86 121 155
87 53 16
88 77 28
89 97 176
90 94 14
91 57 42
92 143 94
93 195 165
94 50 170
95 179 65
96 130 194
97 113 32
98 117 113
99 79 31
