N 100 
0 97 197
1 117 16
2 4 193
3 16 7
4 170 108
5 16 102
6 60 55
7 165 130
8 199 108
9 175 130
10 5 33
11 158 122
12 62 134
13 88 123
14 51 75
15 174 152
16 166 169
17 2 124
18 182 126
19 188 35
20 105 92
21 150 72
22 33 90
23 69 197
24 98 153
25 86 71
26 157 58
27 132 159
28 20 36
29 24 180
30 57 164
31 71 24
32 23 156
33 19 56
34 122 34
35 90 100
36 129 126
37 61 153
38 171 180
39 177 84
40 158 91
41 25 150
42 165 190
43 177 13
44 6 108
45 44 139
46 66 22
47 178 142
48 76 12
49 27 62
50 99 110
51 191 134
52 84 68
53 56 33
54 117 151
55 168 179
56 31 76
57 7 89
58 44 163
59 95 109
60 72 143
61 49 25
62 28 91
63 126 142
64 119 102
65 3 89
66 41 86
67 109 182
68 122 182
69 130 55
70 58 155
71 144 88
72 115 188
73 109 21
74 185 44
75 126 147
76 92 155
77 100 31
78 130 118
79 192 166
80 21 157
81 165 42
82 170 25
83 98 64
84 194 40
85 127 106
86 160 64
87 17 115
88 120 67
89 1 51
90 53 0
91 3 143
92 120 167
93 16 16
94 110 65
95 139 43
96 34 1
97 38 187
98 138 17
99 86 190
