N 100 
0 196 26
1 13 90
2 91 59
3 25 90
4 23 56
5 122 82
6 173 54
7 15 93
8 138 151
9 45 11
10 155 193
11 167 179
12 104 42
13 174 40
14 190 175
15 68 3
16 104 44
17 55 36
18 130 113
19 34 30
20 200 171
21 169 1
22 163 190
23 177 131
24 164 18
25 5 135
26 8 99
27 127 182
28 161 110
29 159 157
30 117 79
31 173 15
32 186 65
33 49 22
34 114 173
35 183 88
36 65 97
37 19 147
38 82 18
39 140 199
40 118 25
41 16 155
42 56 11
43 151 59
44 20 189
45 142 143
46 185 112
47 57 131
48 126 55
49 82 167
50 187 146
51 14 58
52 121 135
53 92 28
54 64 130
55 6 24
56 32 17
57 64 147
58 198 174
59 29 21
60 118 133
61 145 107
62 41 135
63 84 35
64 48 168
65 111 130
66 168 186
67 25 89
68 102 138
69 149 131
70 124 53
71 20 94
72 29 18
73 129 136
74 76 10
75 79 106
76 122 13
77 169 99
78 171 81
79 47 147
80 97 198
81 107 37
82 0 62
83 24 32
84 0 78
85 58 177
86 144 109
87 61 140
88 182 114
89 174 195
90 151 81
91 110 160
92 111 73
93 129 64
94 152 105
95 180 176
96 36 171
97 181 141
98 110 184
99 167 165
