N 100 
0 57 65
1 120 174
2 66 37
3 10 190
4 15 83
5 177 10
6 196 143
7 171 175
8 128 115
9 99 161
10 93 5
11 21 115
12 99 117
13 148 2
14 118 183
15 74 8
16 23 6
17 127 11
18 165 56
19 1 56
20 174 93
21 49 17
22 177 157
23 159 156
24 10 114
25 154 111
26 157 193
27 157 134
28 156 141
29 112 190
30 66 58
31 150 164
32 114 115
33 200 144
34 72 124
35 197 191
36 197 2
37 157 151
38 122 184
39 152 81
40 171 90
41 159 7
42 117 61
43 146 109
44 146 101
45 63 55
46 122 41
47 17 8
48 94 153
49 4 97
50 112 86
51 178 31
52 72 51
53 108 109
54 169 18
55 62 178
56 131 26
57 166 36
58 139 28
59 116 181
60 119 144
61 12 37
62 46 191
63 198 57
64 195 137
65 11 123
66 22 15
67 44 57
68 141 26
69 7 37
70 132 171
71 175 133
72 171 123
73 78 163
74 17 4
75 29 76
76 38 99
77 12 169
78 114 200
79 194 28
80 150 52
81 106 118
82 140 96
83 74 150
84 198 112
85 32 6
86 69 171
87 13 129
88 87 74
89 138 167
90 111 77
91 76 112
92 34 154
93 192 190
94 6 132
95 106 76
96 172 200
97 57 27
98 20 102
99 153 136
