N 100 
0 195 111
1 20 161
2 92 173
3 115 93
4 78 146
5 107 34
6 121 165
7 151 186
8 23 165
9 180 174
10 74 37
11 124 136
12 32 54
13 123 87
14 100 82
15 143 198
16 111 116
17 11 69
18 8 139
19 76 54
20 144 189
21 48 10
22 162 15
23 74 13
24 75 124
25 132 140
26 90 59
27 121 72
28 96 126
29 135 4
30 91 22
31 154 170
32 138 14
33 93 179
34 82 178
35 175 197
36 159 41
37 59 127
38 165 102
39 13 38
40 90 151
41 117 102
42 195 148
43 187 33
44 26 134
45 55 47
46 40 96
47 47 1
48 170 141
49 43 65
50 6 145
51 155 1
52 139 182
53 41 25
54 175 138
55 57 167
56 90 104
57 21 80
58 16 27
59 151 0
60 194 74
61 112 95
62 197 198
63 19 108
64 63 97
65 185 60
66 67 114
67 170 172
68 170 176
69 147 165
70 124 105
71 75 54
72 107 195
73 163 115
74 34 106
75 152 113
76 168 104
77 71 92
78 57 72
79 134 17
80 21 115
81 197 9
82 178 190
83 193 151
84 133 149
85 23 5
86 139 52
87 126 25
88 44 11
89 98 38
90 139 21
91 83 96
92 145 109
93 45 61
94 104 168
95 55 67
96 31 46
97 117 157
98 165 99
99 102 83
