N 100 
0 104 5
1 187 181
2 36 185
3 125 134
4 153 131
5 76 101
6 29 105
7 130 173
8 154 152
9 198 139
10 133 63
11 85 94
12 117 94
13 125 123
14 179 164
15 131 139
16 145 81
17 158 182
18 162 146
19 155 68
20 27 34
21 124 151
22 138 140
23 54 53
24 97 127
25 98 71
26 88 158
27 10 183
28 198 128
29 69 47
30 43 192
31 122 97
32 190 135
33 123 172
34 91 50
35 131 19
36 105 132
37 146 11
38 168 174
39 80 33
40 163 134
41 176 200
42 174 18
43 158 170
44 3 125
45 166 144
46 146 100
47 197 110
48 194 133
49 33 34
50 91 85
51 29 12
52 182 161
53 8 47
54 136 177
55 169 195
56 173 178
57 47 81
58 115 41
59 23 106
60 97 186
61 124 22
62 148 101
63 42 164
64 24 62
65 16 140
66 126 154
67 74 192
68 53 178
69 137 72
70 162 20
71 105 63
72 22 144
73 1 77
74 10 54
75 67 171
76 192 120
77 93 166
78 53 138
79 11 87
80 56 173
81 81 153
82 161 59
83 74 45
84 121 188
85 81 33
86 125 73
87 116 176
88 5 41
89 184 47
90 8 58
91 146 109
92 59 178
93 31 37
94 126 123
95 54 178
96 128 2
97 105 189
98 163 146
99 135 118
