N 100 
0 36 195
1 55 172
2 71 75
3 27 181
4 32 189
5 170 44
6 164 134
7 156 100
8 160 32
9 158 65
10 9 151
11 121 194
12 30 133
13 169 117
14 69 140
15 49 146
16 97 26
17 28 53
18 17 10
19 178 124
20 197 169
21 187 183
22 116 57
23 156 102
24 65 38
25 2 76
26 161 200
27 102 116
28 48 11
29 200 75
30 194 172
31 131 98
32 12 42
33 168 140
34 77 195
35 45 188
36 162 135
37 156 136
38 87 30
39 108 75
40 69 176
41 13 25
42 32 18
43 168 160
44 49 29
45 158 44
46 10 36
47 107 9
48 56 106
49 93 64
50 141 78
51 169 177
52 134 28
53 59 169
54 41 63
55 102 21
56 85 169
57 93 112
58 46 116
59 11 95
60 149 122
61 147 37
62 0 119
63 146 175
64 110 44
65 22 129
66 182 90
67 105 132
68 42 5
69 105 178
70 104 175
71 102 135
72 134 18
73 174 45
74 150 134
75 67 68
76 43 189
77 82 7
78 142 73
79 92 96
80 67 160
81 80 64
82 108 56
83 148 147
84 187 103
85 48 85
86 181 32
87 26 174
88 146 155
89 28 165
90 123 87
91 182 71
92 142 188
93 119 150
94 51 126
95 168 159
96 11 29
97 23 47
98 99 38
99 154 96
