N 100 
0 42 194
1 21 143
2 129 83
3 108 173
4 90 71
5 9 200
6 39 174
7 55 83
8 80 24
9 120 159
10 38 63
11 108 186
12 84 139
13 66 148
14 60 95
15 70 37
16 30 158
17 94 49
18 178 188
19 156 58
20 21 32
21 133 113
22 137 102
23 46 156
24 3 112
25 28 119
26 152 58
27 196 107
28 75 92
29 143 71
30 131 45
31 100 70
32 58 154
33 107 43
34 72 96
35 38 69
36 104 103
37 2 80
38 186 149
39 193 81
40 91 177
41 102 167
42 140 88
43 14 67
44 195 176
45 12 3
46 12 169
47 25 185
48 192 41
49 37 143
50 104 32
51 175 117
52 164 118
53 19 200
54 165 6
55 177 97
56 186 36
57 110 149
58 100 65
59 139 197
60 17 193
61 193 87
62 120 186
63 104 11
64 111 3
65 140 8
66 57 130
67 1 188
68 72 31
69 16 181
70 23 20
71 107 93
72 200 175
73 19 55
74 77 80
75 182 137
76 178 183
77 54 193
78 91 26
79 169 132
80 147 179
81 40 41
82 17 134
83 95 178
84 113 149
85 40 42
86 2 150
87 196 41
88 0 146
89 39 107
90 101 51
91 9 77
92 171 97
93 179 1
94 34 63
95 92 2
96 145 84
97 101 45
98 150 20
99 105 124
