N 100 
0 83 197
1 43 162
2 72 198
3 90 76
4 48 176
5 185 7
6 193 180
7 1 27
8 73 38
9 47 24
10 60 7
11 165 74
12 174 172
13 157 75
14 100 176
15 117 186
16 121 79
17 26 101
18 3 15
19 168 163
20 57 184
21 92 14
22 156 197
23 104 2
24 0 179
25 80 9
26 34 173
27 4 191
28 4 166
29 96 139
30 95 121
31 46 150
32 181 69
33 39 142
34 165 27
35 32 72
36 24 187
37 77 107
38 19 106
39 15 55
40 124 87
41 180 154
42 88 19
43 93 91
44 27 48
45 138 96
46 162 194
47 166 119
48 61 21
49 33 9
50 57 74
51 81 168
52 1 42
53 129 116
54 158 195
55 191 123
56 96 105
57 17 122
58 82 20
59 30 53
60 75 183
61 10 102
62 181 104
63 18 198
64 93 146
65 170 175
66 96 129
67 130 18
68 91 75
69 137 93
70 180 150
71 143 37
72 139 127
73 69 49
74 185 152
75 19 153
76 27 170
77 52 78
78 160 125
79 115 43
80 21 20
81 46 145
82 139 58
83 132 14
84 146 93
85 114 58
86 76 73
87 192 22
88 120 102
89 66 179
90 15 65
91 10 84
92 32 154
93 191 36
94 148 33
95 100 189
96 164 40
97 38 200
98 62 74
99 1 183
