N 100 
0 184 106
1 8 81
2 22 2
3 22 121
4 43 14
5 41 65
6 144 42
7 168 0
8 0 31
9 19 9
10 33 194
11 10 175
12 115 159
13 82 170
14 5 92
15 176 103
16 157 60
17 74 4
18 96 167
19 184 165
20 63 88
21 131 85
22 114 97
23 98 9
24 137 65
25 156 72
26 119 128
27 198 47
28 107 140
29 93 47
30 70 175
31 51 81
32 191 67
33 193 67
34 45 37
35 41 123
36 145 194
37 33 75
38 1 92
39 99 73
40 129 162
41 2 187
42 83 93
43 90 25
44 52 40
45 163 44
46 3 75
47 198 93
48 47 195
49 198 96
50 74 166
51 71 191
52 1 48
53 134 23
54 197 185
55 125 78
56 152 128
57 59 172
58 127 53
59 159 2
60 77 83
61 36 141
62 10 29
63 172 109
64 176 168
65 15 117
66 88 189
67 75 47
68 80 139
69 115 94
70 104 71
71 156 105
72 175 11
73 162 135
74 57 63
75 191 171
76 47 64
77 38 129
78 44 176
79 139 182
80 99 137
81 113 126
82 15 107
83 19 19
84 122 86
85 184 195
86 161 66
87 18 133
88 43 168
89 26 96
90 164 43
91 160 148
92 50 189
93 30 193
94 48 86
95 146 118
96 15 90
97 79 18
98 35 145
99 40 110
