N 100 
0 93 196
1 199 128
2 22 43
3 57 139
4 120 86
5 58 50
6 104 24
7 9 55
8 34 140
9 108 60
10 126 54
11 110 144
12 99 132
13 63 196
14 145 58
15 101 192
16 26 76
17 87 98
18 101 162
19 88 181
20 75 142
21 179 103
22 106 15
23 64 91
24 66 29
25 44 172
26 108 56
27 86 85
28 84 20
29 93 124
30 47 108
31 60 53
32 64 51
33 176 177
34 64 76
35 25 47
36 103 140
37 120 40
38 97 107
39 177 175
40 113 101
41 10 30
42 103 156
43 51 132
44 153 21
45 12 76
46 58 40
47 33 121
48 82 150
49 190 57
50 149 18
51 62 137
52 134 9
53 42 181
54 163 161
55 127 7
56 199 37
57 34 156
58 23 198
59 125 183
60 194 113
61 45 67
62 157 130
63 102 129
64 55 194
65 199 3
66 115 4
67 134 37
68 178 165
69 104 29
70 149 195
71 49 91
72 37 105
73 145 64
74 85 72
75 41 32
76 186 5
77 179 178
78 134 98
79 112 179
80 44 120
81 16 112
82 10 177
83 48 196
84 120 53
85 157 77
86 35 118
87 57 32
88 122 173
89 43 35
90 45 74
91 171 112
92 106 179
93 173 101
94 107 3
95 69 184
96 93 128
97 199 187
98 183 155
99 115 36
