N 100 
0 106 183
1 129 25
2 159 152
3 71 64
4 79 74
5 50 22
6 23 37
7 95 8
8 198 64
9 52 161
10 119 0
11 7 140
12 190 28
13 12 1
14 178 31
15 155 116
16 80 139
17 168 111
18 191 111
19 119 118
20 82 158
21 108 14
22 57 132
23 110 25
24 175 59
25 151 13
26 70 18
27 149 105
28 166 120
29 132 177
30 130 151
31 68 142
32 67 137
33 97 73
34 15 32
35 68 113
36 84 176
37 137 57
38 140 89
39 35 2
40 164 111
41 177 35
42 31 189
43 17 107
44 174 135
45 184 83
46 134 128
47 125 81
48 60 157
49 17 52
50 29 85
51 72 33
52 34 90
53 72 171
54 104 146
55 51 142
56 132 58
57 44 69
58 158 59
59 1 50
60 40 141
61 54 84
62 22 75
63 196 131
64 31 145
65 180 77
66 142 200
67 51 114
68 112 117
69 152 88
70 107 67
71 21 75
72 130 86
73 157 47
74 18 86
75 84 18
76 33 76
77 46 70
78 22 78
79 95 190
80 170 9
81 114 52
82 13 10
83 53 191
84 84 2
85 128 56
86 17 157
87 21 158
88 22 118
89 146 171
90 112 161
91 62 142
92 76 4
93 188 142
94 71 120
95 58 51
96 94 20
97 54 52
98 9 119
99 124 182
