N 100 
0 10 8
1 46 145
2 175 21
3 149 129
4 70 196
5 56 96
6 13 38
7 152 86
8 125 103
9 136 169
10 141 189
11 156 145
12 72 80
13 164 10
14 11 34
15 197 106
16 1 194
17 11 173
18 124 59
19 85 128
20 66 74
21 173 162
22 74 33
23 28 14
24 51 171
25 198 28
26 173 91
27 124 159
28 6 62
29 52 56
30 134 79
31 91 147
32 22 78
33 98 28
34 18 148
35 8 36
36 22 146
37 187 93
38 4 75
39 66 178
40 110 158
41 36 195
42 133 156
43 134 59
44 85 130
45 99 132
46 164 48
47 42 26
48 159 58
49 1 124
50 141 179
51 116 158
52 151 64
53 9 71
54 137 157
55 159 143
56 70 24
57 26 30
58 159 93
59 84 117
60 18 187
61 106 180
62 54 95
63 192 111
64 121 178
65 163 172
66 80 125
67 43 194
68 164 135
69 128 78
70 145 143
71 116 10
72 158 187
73 73 32
74 40 154
75 188 38
76 173 6
77 95 183
78 41 29
79 162 103
80 82 64
81 130 33
82 29 131
83 181 118
84 88 191
85 23 35
86 120 59
87 12 49
88 44 19
89 174 92
90 63 161
91 84 43
92 12 59
93 32 92
94 55 159
95 100 97
96 180 163
97 148 122
98 167 20
99 74 7
