N 100 
0 23 60
1 130 108
2 195 23
3 65 122
4 48 181
5 121 27
6 172 40
7 16 146
8 34 50
9 163 135
10 178 150
11 20 26
12 97 194
13 51 26
14 94 48
15 86 172
16 96 130
17 1 55
18 150 134
19 49 7
20 62 69
21 57 9
22 56 84
23 9 184
24 89 121
25 170 28
26 23 76
27 140 16
28 69 29
29 118 40
30 197 177
31 88 54
32 80 6
33 151 78
34 51 141
35 136 66
36 125 130
37 196 34
38 11 138
39 81 135
40 25 96
41 8 137
42 132 15
43 101 108
44 188 61
45 132 35
46 117 26
47 39 146
48 42 40
49 58 170
50 47 140
51 75 199
52 13 94
53 157 56
54 22 167
55 136 132
56 130 83
57 80 132
58 56 49
59 145 26
60 35 33
61 152 98
62 70 163
63 14 114
64 192 14
65 84 11
66 96 47
67 94 101
68 86 176
69 163 79
70 149 58
71 108 101
72 146 39
73 108 103
74 49 57
75 194 130
76 63 145
77 173 76
78 15 131
79 136 26
80 161 156
81 6 136
82 51 157
83 81 73
84 191 154
85 164 134
86 78 167
87 102 161
88 3 193
89 61 63
90 26 111
91 97 36
92 35 80
93 7 93
94 86 154
95 95 58
96 72 156
97 63 103
98 5 147
99 200 194
