N 100 
0 181 161
1 169 111
2 139 176
3 180 181
4 125 189
5 99 178
6 25 145
7 154 27
8 12 29
9 138 56
10 99 94
11 149 182
12 74 101
13 59 89
14 23 12
15 178 4
16 67 163
17 120 73
18 100 64
19 183 200
20 73 87
21 55 136
22 49 40
23 179 126
24 147 22
25 56 119
26 50 200
27 144 13
28 154 102
29 147 45
30 49 130
31 167 111
32 97 107
33 64 165
34 128 51
35 97 28
36 0 31
37 71 46
38 49 85
39 200 14
40 38 161
41 78 32
42 183 134
43 127 143
44 120 121
45 38 132
46 112 34
47 170 51
48 9 181
49 172 196
50 126 90
51 27 47
52 85 129
53 146 187
54 190 31
55 103 152
56 139 65
57 135 148
58 171 0
59 171 133
60 66 175
61 171 168
62 114 188
63 172 87
64 98 46
65 0 130
66 175 173
67 158 118
68 168 118
69 20 81
70 121 24
71 59 17
72 82 160
73 29 80
74 153 140
75 62 96
76 11 157
77 166 176
78 138 170
79 102 75
80 161 156
81 139 86
82 89 124
83 68 184
84 179 161
85 163 183
86 6 160
87 81 157
88 58 194
89 68 79
90 194 144
91 144 151
92 175 72
93 92 10
94 158 33
95 182 95
96 40 58
97 78 128
98 111 148
99 14 168
