N 100 
0 73 200
1 170 141
2 9 36
3 85 105
4 40 124
5 4 173
6 122 138
7 194 134
8 150 136
9 188 57
10 146 157
11 162 197
12 137 100
13 120 183
14 26 75
15 98 110
16 18 140
17 94 117
18 183 37
19 152 169
20 33 134
21 143 114
22 50 26
23 170 70
24 51 87
25 76 123
26 37 27
27 177 164
28 127 151
29 116 46
30 116 162
31 51 92
32 18 123
33 142 70
34 67 5
35 169 11
36 129 199
37 60 59
38 93 182
39 164 180
40 192 189
41 18 6
42 32 162
43 5 151
44 89 38
45 117 50
46 66 158
47 189 104
48 200 72
49 54 172
50 69 151
51 144 141
52 174 56
53 101 159
54 24 196
55 91 17
56 47 184
57 151 10
58 81 181
59 42 83
60 190 180
61 92 114
62 191 96
63 193 99
64 88 192
65 128 67
66 68 70
67 100 138
68 171 32
69 56 156
70 92 91
71 94 196
72 36 189
73 147 180
74 159 91
75 12 59
76 17 187
77 149 7
78 138 60
79 12 152
80 161 129
81 128 33
82 167 5
83 168 64
84 51 187
85 73 16
86 155 37
87 12 52
88 83 71
89 115 85
90 98 26
91 152 151
92 76 14
93 20 60
94 29 34
95 121 5
96 49 2
97 106 10
98 60 92
99 124 171
