N 100 
0 87 89
1 50 29
2 61 134
3 145 184
4 154 140
5 114 33
6 75 27
7 2 94
8 26 3
9 115 161
10 95 143
11 182 72
12 72 179
13 20 137
14 194 142
15 68 194
16 135 146
17 169 53
18 136 152
19 124 2
20 122 131
21 75 23
22 188 26
23 88 166
24 19 87
25 30 192
26 12 119
27 38 160
28 88 126
29 30 108
30 82 176
31 28 29
32 136 36
33 43 107
34 9 89
35 53 124
36 40 9
37 39 132
38 110 152
39 47 52
40 6 75
41 169 61
42 193 142
43 132 144
44 14 16
45 140 188
46 104 177
47 96 112
48 109 85
49 164 127
50 161 165
51 112 83
52 119 33
53 69 81
54 40 41
55 42 115
56 197 6
57 102 163
58 82 12
59 176 39
60 152 41
61 34 167
62 121 70
63 169 87
64 99 170
65 84 157
66 98 159
67 84 199
68 20 52
69 199 65
70 67 28
71 166 156
72 102 141
73 196 72
74 2 69
75 47 5
76 123 172
77 152 24
78 131 93
79 101 147
80 9 151
81 172 143
82 42 42
83 19 15
84 23 88
85 94 78
86 71 130
87 47 36
88 49 26
89 156 133
90 66 105
91 70 31
92 42 169
93 74 115
94 106 172
95 173 69
96 155 192
97 101 199
98 22 99
99 152 71
