N 100 
0 109 152
1 52 198
2 41 12
3 108 137
4 130 60
5 55 140
6 91 110
7 133 92
8 66 67
9 131 48
10 197 53
11 142 171
12 136 78
13 151 142
14 156 187
15 187 151
16 182 127
17 65 109
18 55 22
19 170 158
20 127 108
21 136 101
22 36 97
23 126 191
24 148 43
25 176 178
26 75 0
27 57 186
28 41 19
29 156 57
30 191 56
31 37 147
32 176 27
33 114 154
34 45 74
35 82 82
36 82 191
37 81 137
38 151 140
39 111 103
40 30 90
41 118 103
42 91 123
43 77 122
44 106 68
45 200 72
46 82 176
47 154 123
48 99 66
49 135 108
50 127 179
51 69 165
52 77 160
53 45 149
54 106 9
55 61 192
56 112 53
57 8 91
58 43 178
59 17 189
60 56 191
61 101 19
62 80 14
63 79 172
64 24 141
65 50 46
66 85 7
67 155 196
68 146 146
69 5 153
70 26 159
71 74 130
72 178 63
73 163 113
74 146 143
75 16 26
76 4 171
77 12 100
78 142 41
79 177 9
80 200 8
81 95 126
82 172 102
83 109 16
84 39 188
85 44 122
86 59 129
87 197 118
88 94 185
89 161 34
90 42 59
91 38 21
92 67 5
93 22 96
94 106 95
95 66 103
96 150 162
97 18 195
98 70 112
99 31 165
