N 100 
0 68 86
1 159 183
2 180 122
3 183 177
4 126 15
5 172 190
6 35 166
7 69 76
8 60 187
9 197 7
10 60 63
11 5 4
12 74 86
13 122 24
14 64 51
15 172 178
16 74 73
17 177 155
18 129 97
19 153 3
20 134 195
21 85 16
22 130 159
23 58 176
24 85 107
25 198 146
26 106 146
27 29 121
28 149 181
29 161 28
30 173 4
31 166 198
32 148 112
33 152 178
34 60 192
35 118 53
36 144 43
37 0 192
38 104 138
39 179 98
40 76 1
41 71 172
42 115 104
43 49 97
44 140 104
45 151 28
46 12 129
47 162 50
48 20 149
49 58 124
50 58 16
51 51 91
52 146 31
53 0 176
54 41 2
55 124 197
56 199 59
57 124 188
58 177 16
59 63 105
60 115 183
61 39 66
62 131 172
63 176 179
64 176 37
65 44 200
66 130 20
67 57 104
68 122 181
69 154 24
70 161 103
71 20 189
72 117 34
73 45 149
74 188 123
75 140 150
76 37 59
77 39 6
78 192 117
79 74 24
80 173 49
81 54 10
82 129 167
83 188 73
84 173 88
85 35 196
86 25 176
87 62 94
88 135 32
89 10 78
90 131 50
91 62 162
92 154 149
93 156 80
94 132 16
95 136 124
96 77 107
97 38 115
98 175 23
99 108 175
