N 100 
0 57 78
1 53 109
2 82 78
3 93 149
4 167 160
5 98 165
6 171 126
7 179 62
8 79 38
9 60 97
10 62 48
11 8 53
12 32 5
13 3 69
14 38 65
15 47 176
16 72 188
17 188 0
18 170 93
19 101 50
20 114 31
21 102 193
22 53 66
23 36 22
24 0 60
25 85 89
26 92 32
27 64 33
28 121 133
29 140 193
30 4 124
31 134 148
32 86 148
33 2 21
34 132 60
35 163 46
36 150 156
37 87 18
38 23 81
39 189 142
40 28 13
41 184 187
42 36 120
43 194 193
44 92 143
45 15 53
46 49 160
47 122 43
48 92 56
49 69 60
50 2 125
51 43 140
52 168 12
53 149 180
54 28 128
55 157 35
56 2 159
57 40 147
58 13 0
59 181 113
60 144 170
61 17 168
62 185 164
63 9 145
64 190 4
65 36 96
66 40 23
67 120 46
68 76 135
69 53 136
70 118 30
71 92 123
72 94 26
73 71 139
74 153 83
75 108 102
76 163 63
77 123 36
78 196 112
79 86 164
80 23 69
81 188 20
82 76 97
83 22 132
84 36 151
85 105 106
86 108 101
87 75 145
88 167 32
89 109 131
90 104 125
91 69 188
92 184 79
93 116 198
94 139 105
95 122 66
96 135 185
97 5 46
98 163 182
99 113 88
