N 200 
0 15 15
1 6 5
2 25 10
3 20 19
4 5 2
5 11 25
6 25 12
7 16 11
8 23 24
9 9 13
10 5 3
11 3 4
12 27 16
13 11 16
14 2 6
15 4 24
16 30 7
17 29 3
18 23 21
19 12 26
20 29 17
21 8 25
22 27 26
23 16 1
24 25 23
25 29 7
26 2 11
27 21 2
28 17 22
29 9 24
30 14 22
31 28 24
32 25 5
33 27 15
34 8 22
35 19 19
36 13 28
37 27 17
38 18 5
39 20 2
40 14 27
41 4 11
42 17 20
43 15 7
44 28 13
45 20 8
46 12 17
47 19 4
48 8 13
49 12 9
50 13 21
51 13 18
52 15 0
53 9 7
54 12 7
55 20 28
56 21 17
57 1 22
58 22 12
59 4 3
60 11 22
61 0 23
62 22 1
63 19 5
64 22 7
65 24 29
66 29 4
67 29 0
68 25 30
69 28 25
70 26 15
71 28 26
72 16 10
73 3 7
74 11 6
75 1 4
76 18 2
77 30 29
78 17 23
79 13 24
80 27 12
81 9 1
82 6 8
83 21 12
84 23 9
85 8 19
86 7 16
87 10 1
88 9 27
89 14 3
90 14 11
91 0 18
92 19 8
93 23 3
94 18 26
95 5 25
96 30 10
97 11 17
98 14 21
99 9 11
100 13 15
101 24 5
102 17 4
103 8 11
104 10 17
105 10 12
106 16 23
107 10 18
108 27 13
109 11 13
110 18 14
111 9 4
112 10 27
113 12 24
114 13 4
115 18 22
116 20 27
117 25 20
118 26 16
119 28 4
120 3 30
121 25 3
122 2 5
123 27 18
124 11 26
125 18 7
126 16 2
127 15 8
128 19 15
129 12 22
130 9 12
131 14 18
132 14 12
133 1 16
134 30 4
135 7 30
136 7 5
137 9 30
138 9 17
139 22 9
140 1 27
141 29 19
142 14 26
143 6 2
144 27 3
145 8 2
146 0 26
147 5 14
148 12 21
149 22 20
150 16 21
151 25 17
152 21 14
153 25 26
154 30 30
155 22 5
156 16 17
157 1 28
158 20 0
159 9 6
160 24 16
161 21 5
162 22 28
163 18 4
164 22 23
165 8 10
166 14 29
167 22 19
168 15 30
169 1 8
170 30 0
171 29 18
172 12 4
173 0 25
174 24 3
175 27 10
176 27 22
177 4 13
178 14 25
179 10 9
180 0 13
181 17 10
182 5 20
183 27 30
184 13 16
185 17 14
186 9 29
187 22 25
188 14 15
189 18 11
190 30 16
191 0 3
192 5 17
193 30 21
194 26 24
195 14 24
196 6 19
197 9 26
198 15 14
199 30 8
