N 100 
0 96 145
1 102 190
2 176 75
3 47 80
4 131 17
5 71 88
6 180 99
7 117 149
8 46 164
9 118 177
10 60 179
11 103 116
12 133 18
13 88 195
14 195 52
15 135 171
16 76 2
17 91 27
18 9 118
19 10 144
20 61 25
21 37 38
22 155 3
23 63 161
24 150 85
25 72 118
26 127 196
27 168 39
28 185 89
29 187 21
30 29 77
31 82 114
32 141 140
33 194 12
34 93 149
35 187 163
36 89 0
37 99 7
38 171 19
39 28 31
40 198 153
41 162 162
42 88 96
43 101 75
44 140 1
45 68 58
46 68 182
47 43 63
48 156 49
49 42 181
50 104 48
51 2 86
52 108 81
53 56 105
54 47 113
55 12 14
56 175 136
57 197 37
58 37 184
59 173 38
60 178 107
61 74 11
62 139 172
63 170 107
64 182 93
65 94 153
66 90 182
67 177 117
68 85 116
69 152 99
70 136 11
71 199 14
72 59 17
73 156 141
74 82 158
75 158 114
76 8 133
77 34 97
78 109 46
79 48 61
80 41 59
81 113 16
82 163 72
83 89 5
84 7 121
85 26 2
86 140 105
87 36 133
88 64 138
89 61 117
90 135 48
91 159 177
92 185 143
93 124 110
94 39 122
95 15 98
96 29 91
97 153 126
98 199 31
99 185 81
