N 100 
0 55 94
1 11 100
2 7 61
3 106 103
4 144 40
5 67 169
6 36 47
7 74 142
8 24 114
9 85 164
10 27 137
11 162 139
12 108 178
13 157 104
14 54 37
15 7 176
16 30 95
17 194 83
18 12 94
19 73 124
20 160 67
21 135 67
22 132 14
23 142 20
24 48 122
25 33 30
26 12 10
27 150 53
28 31 42
29 199 180
30 14 89
31 124 25
32 132 17
33 51 186
34 57 95
35 188 85
36 90 18
37 105 65
38 111 55
39 189 139
40 69 103
41 135 137
42 10 168
43 68 128
44 199 110
45 148 142
46 169 77
47 112 69
48 15 180
49 184 22
50 73 194
51 67 86
52 61 83
53 89 58
54 118 192
55 55 190
56 118 136
57 134 180
58 74 138
59 192 75
60 7 98
61 106 137
62 190 60
63 98 173
64 107 155
65 93 92
66 36 30
67 115 132
68 58 145
69 43 55
70 160 103
71 170 120
72 94 173
73 88 6
74 135 96
75 115 178
76 4 161
77 8 2
78 15 81
79 152 0
80 153 23
81 12 184
82 19 174
83 160 151
84 118 55
85 22 51
86 197 184
87 190 160
88 4 61
89 109 44
90 117 179
91 24 193
92 186 154
93 181 95
94 182 139
95 7 2
96 73 32
97 143 67
98 179 199
99 93 107
