N 100 
0 76 77
1 82 154
2 24 139
3 155 57
4 10 167
5 61 128
6 19 19
7 148 41
8 63 66
9 38 164
10 127 98
11 106 70
12 111 171
13 104 11
14 151 137
15 40 82
16 170 172
17 107 169
18 32 20
19 189 54
20 154 20
21 20 40
22 75 132
23 120 62
24 142 25
25 163 158
26 58 160
27 197 82
28 31 179
29 50 160
30 111 179
31 21 16
32 81 76
33 75 177
34 76 23
35 0 25
36 159 175
37 134 112
38 80 197
39 6 57
40 144 79
41 194 109
42 88 166
43 162 109
44 147 65
45 79 100
46 57 149
47 26 158
48 64 144
49 86 11
50 123 108
51 57 181
52 59 94
53 59 51
54 62 120
55 117 99
56 154 110
57 46 62
58 130 48
59 178 50
60 176 146
61 87 102
62 29 127
63 0 94
64 154 169
65 198 71
66 111 36
67 46 192
68 53 32
69 161 42
70 34 88
71 8 31
72 111 95
73 170 109
74 57 145
75 175 102
76 58 4
77 158 64
78 64 152
79 112 75
80 159 63
81 199 54
82 141 150
83 108 88
84 164 196
85 8 152
86 156 63
87 41 133
88 74 150
89 56 119
90 1 13
91 50 102
92 185 34
93 200 82
94 169 176
95 157 26
96 175 144
97 58 56
98 195 39
99 160 187
