N 100 
0 174 94
1 131 166
2 174 181
3 64 103
4 25 109
5 196 103
6 2 91
7 100 106
8 155 147
9 77 105
10 36 29
11 9 54
12 42 81
13 14 141
14 119 187
15 62 16
16 135 15
17 23 169
18 21 22
19 185 184
20 104 117
21 121 124
22 163 116
23 33 74
24 49 24
25 158 30
26 4 36
27 82 2
28 129 67
29 12 57
30 84 56
31 14 79
32 112 94
33 136 40
34 180 165
35 71 135
36 18 16
37 116 187
38 155 136
39 85 30
40 199 98
41 42 60
42 170 177
43 119 32
44 162 87
45 109 53
46 195 19
47 64 143
48 86 74
49 73 41
50 124 124
51 97 158
52 0 52
53 80 74
54 50 8
55 23 181
56 52 9
57 122 158
58 132 100
59 169 93
60 181 2
61 33 5
62 53 60
63 62 136
64 120 195
65 60 147
66 183 6
67 82 57
68 200 189
69 79 100
70 200 85
71 10 79
72 66 128
73 15 3
74 77 151
75 160 63
76 124 189
77 194 60
78 106 52
79 46 100
80 53 67
81 172 159
82 106 130
83 17 135
84 117 182
85 195 157
86 19 85
87 100 74
88 151 98
89 176 79
90 53 104
91 123 43
92 135 96
93 140 47
94 20 9
95 144 66
96 5 96
97 154 179
98 197 162
99 130 198
