N 100 
0 146 46
1 103 146
2 94 181
3 102 146
4 28 131
5 18 155
6 127 159
7 20 0
8 79 89
9 156 198
10 133 5
11 86 186
12 156 91
13 143 78
14 83 13
15 100 97
16 49 22
17 1 105
18 140 12
19 94 30
20 33 66
21 33 37
22 191 147
23 31 200
24 177 86
25 15 11
26 10 36
27 43 88
28 111 144
29 71 115
30 79 71
31 123 196
32 14 179
33 63 89
34 138 24
35 21 194
36 182 48
37 191 20
38 67 145
39 141 136
40 116 89
41 124 187
42 42 113
43 111 28
44 133 68
45 51 21
46 144 40
47 38 44
48 131 165
49 155 159
50 157 40
51 57 14
52 121 194
53 166 27
54 5 129
55 43 34
56 161 37
57 152 190
58 51 80
59 20 61
60 194 14
61 24 51
62 4 167
63 22 172
64 150 101
65 72 28
66 114 16
67 22 58
68 157 46
69 199 47
70 59 114
71 59 154
72 168 174
73 31 124
74 128 62
75 43 73
76 53 57
77 41 81
78 182 12
79 198 174
80 19 131
81 83 102
82 21 100
83 141 164
84 5 52
85 149 74
86 38 56
87 88 63
88 91 148
89 62 181
90 16 91
91 182 148
92 135 119
93 66 149
94 113 88
95 32 157
96 109 184
97 126 34
98 135 177
99 72 36
