N 100 
0 71 132
1 93 10
2 181 138
3 143 164
4 131 9
5 184 133
6 88 108
7 98 169
8 133 171
9 186 189
10 116 199
11 77 186
12 98 63
13 52 147
14 178 87
15 132 121
16 72 55
17 184 168
18 69 121
19 18 113
20 51 166
21 22 130
22 190 68
23 119 64
24 6 85
25 151 93
26 138 23
27 127 195
28 145 42
29 129 96
30 54 98
31 188 115
32 168 198
33 188 79
34 113 182
35 179 172
36 47 27
37 71 145
38 188 133
39 113 72
40 76 159
41 99 56
42 38 199
43 67 160
44 185 48
45 189 183
46 130 143
47 123 31
48 22 52
49 78 21
50 136 187
51 195 99
52 41 28
53 163 183
54 152 49
55 133 160
56 138 194
57 124 111
58 182 36
59 169 177
60 142 7
61 186 1
62 41 36
63 138 81
64 178 18
65 37 81
66 31 180
67 121 116
68 81 14
69 70 17
70 52 87
71 87 33
72 24 48
73 25 62
74 32 76
75 128 184
76 162 139
77 145 154
78 170 160
79 193 125
80 136 122
81 85 103
82 98 7
83 156 184
84 32 77
85 138 10
86 85 49
87 164 48
88 66 25
89 176 73
90 187 48
91 127 86
92 52 16
93 14 101
94 152 187
95 142 130
96 10 3
97 75 94
98 175 84
99 9 73
