N 100 
0 131 161
1 7 155
2 160 69
3 40 164
4 38 189
5 144 186
6 181 18
7 121 156
8 84 86
9 127 146
10 39 2
11 67 7
12 59 154
13 96 89
14 6 72
15 169 52
16 113 22
17 200 23
18 16 174
19 6 137
20 30 89
21 176 70
22 17 177
23 39 139
24 25 160
25 112 173
26 105 198
27 30 196
28 99 26
29 19 80
30 158 96
31 199 23
32 145 47
33 108 183
34 114 39
35 28 6
36 146 6
37 123 131
38 151 175
39 147 190
40 182 70
41 97 30
42 85 99
43 137 13
44 6 23
45 196 108
46 165 21
47 93 1
48 94 145
49 144 91
50 80 72
51 180 123
52 156 200
53 48 148
54 56 147
55 32 21
56 161 59
57 136 118
58 52 76
59 150 21
60 182 63
61 21 105
62 82 152
63 147 47
64 59 104
65 27 93
66 185 43
67 188 109
68 105 146
69 33 28
70 181 81
71 88 105
72 114 18
73 0 88
74 164 104
75 115 19
76 127 63
77 200 47
78 3 83
79 85 47
80 168 141
81 35 34
82 172 41
83 153 25
84 125 179
85 104 86
86 76 176
87 125 19
88 174 52
89 154 160
90 89 149
91 169 156
92 121 58
93 130 191
94 23 195
95 106 86
96 164 36
97 180 169
98 0 35
99 162 159
