N 100 
0 117 26
1 180 59
2 179 74
3 173 177
4 121 197
5 166 130
6 55 94
7 123 84
8 200 5
9 52 14
10 28 131
11 107 164
12 94 159
13 86 100
14 54 60
15 119 62
16 125 45
17 106 188
18 119 91
19 85 170
20 114 82
21 25 137
22 89 54
23 101 73
24 193 41
25 65 38
26 43 177
27 105 161
28 188 18
29 9 68
30 184 144
31 87 116
32 46 139
33 5 57
34 86 140
35 104 7
36 115 31
37 92 62
38 169 157
39 66 103
40 2 170
41 144 38
42 130 1
43 198 68
44 166 37
45 44 83
46 132 166
47 53 149
48 136 135
49 152 29
50 41 62
51 147 172
52 109 82
53 100 170
54 142 54
55 159 109
56 126 139
57 143 66
58 101 181
59 75 39
60 58 124
61 126 52
62 75 141
63 119 65
64 146 103
65 181 43
66 188 116
67 164 183
68 159 11
69 161 151
70 107 136
71 33 133
72 184 114
73 80 159
74 174 73
75 154 72
76 56 135
77 182 198
78 88 150
79 63 180
80 32 65
81 78 21
82 128 90
83 61 31
84 194 141
85 50 33
86 150 129
87 84 199
88 105 11
89 21 144
90 57 74
91 11 161
92 164 113
93 116 71
94 99 154
95 125 0
96 59 130
97 63 181
98 8 68
99 192 157
