N 100 
0 69 186
1 143 74
2 169 180
3 106 44
4 173 119
5 32 110
6 3 175
7 54 163
8 26 154
9 88 161
10 137 125
11 135 177
12 122 157
13 6 76
14 52 113
15 123 188
16 51 160
17 80 117
18 45 124
19 116 135
20 118 159
21 28 127
22 186 145
23 182 17
24 98 75
25 20 169
26 25 149
27 12 76
28 169 126
29 18 162
30 17 14
31 134 190
32 9 153
33 145 195
34 125 47
35 163 91
36 76 37
37 153 198
38 33 72
39 53 144
40 35 18
41 21 146
42 22 109
43 4 134
44 124 17
45 85 130
46 17 44
47 121 73
48 154 36
49 72 53
50 109 166
51 188 104
52 183 114
53 96 183
54 65 136
55 171 0
56 2 109
57 176 120
58 141 97
59 164 120
60 99 75
61 9 8
62 167 199
63 162 68
64 22 79
65 102 129
66 17 152
67 3 167
68 60 163
69 118 66
70 77 43
71 120 42
72 56 27
73 22 170
74 93 84
75 79 191
76 190 67
77 60 3
78 106 113
79 158 17
80 181 77
81 66 179
82 27 117
83 115 29
84 57 17
85 57 122
86 199 81
87 150 26
88 104 13
89 115 159
90 109 113
91 60 161
92 60 139
93 129 112
94 160 102
95 48 61
96 13 94
97 99 131
98 130 41
99 115 7
