N 100 
0 106 123
1 173 157
2 95 57
3 145 139
4 16 199
5 64 186
6 134 142
7 39 71
8 59 131
9 133 27
10 60 123
11 179 123
12 116 96
13 86 162
14 78 199
15 170 76
16 198 64
17 113 111
18 109 79
19 195 20
20 147 152
21 186 186
22 100 82
23 169 59
24 174 126
25 45 55
26 92 33
27 122 78
28 76 130
29 95 4
30 166 43
31 109 5
32 60 70
33 21 82
34 32 197
35 134 9
36 134 149
37 97 132
38 181 134
39 153 32
40 51 63
41 23 153
42 133 191
43 2 15
44 45 88
45 18 140
46 152 85
47 161 166
48 83 12
49 87 35
50 147 65
51 179 28
52 149 72
53 119 127
54 42 195
55 12 103
56 11 41
57 63 148
58 11 142
59 57 107
60 163 133
61 119 38
62 47 130
63 41 88
64 151 110
65 39 117
66 152 158
67 189 54
68 89 118
69 129 190
70 162 116
71 34 31
72 95 131
73 163 104
74 176 87
75 71 125
76 76 75
77 2 120
78 10 106
79 112 40
80 110 194
81 7 69
82 125 109
83 130 39
84 17 50
85 128 19
86 167 181
87 107 130
88 105 188
89 188 127
90 114 107
91 17 20
92 37 198
93 150 38
94 41 148
95 39 30
96 193 159
97 106 182
98 60 95
99 199 101
