N 100 
0 66 198
1 60 78
2 159 122
3 16 4
4 79 69
5 170 171
6 36 32
7 157 74
8 9 39
9 93 169
10 167 190
11 138 170
12 74 183
13 15 28
14 53 84
15 172 78
16 23 74
17 45 113
18 154 41
19 169 125
20 6 115
21 79 123
22 144 161
23 45 46
24 109 179
25 104 111
26 61 97
27 83 158
28 70 148
29 133 151
30 178 180
31 59 153
32 56 7
33 160 95
34 125 8
35 58 4
36 166 56
37 138 49
38 85 131
39 130 99
40 9 96
41 6 52
42 9 1
43 24 75
44 169 174
45 17 47
46 196 131
47 14 45
48 5 12
49 185 147
50 195 62
51 195 80
52 6 68
53 35 70
54 63 158
55 1 12
56 27 15
57 10 112
58 65 138
59 14 24
60 50 60
61 106 20
62 45 131
63 173 123
64 48 129
65 8 49
66 123 120
67 179 89
68 28 142
69 124 79
70 156 72
71 52 35
72 61 4
73 12 68
74 67 189
75 142 68
76 104 169
77 154 114
78 194 17
79 197 160
80 109 6
81 46 163
82 121 31
83 88 50
84 19 168
85 41 25
86 134 161
87 7 0
88 165 28
89 188 41
90 91 198
91 165 162
92 58 11
93 81 192
94 54 0
95 123 186
96 73 170
97 97 179
98 187 120
99 11 75
