N 100 
0 121 164
1 143 122
2 9 33
3 190 23
4 30 20
5 144 21
6 68 23
7 97 125
8 32 16
9 143 118
10 149 187
11 200 197
12 69 157
13 126 165
14 159 38
15 95 155
16 16 119
17 32 170
18 185 69
19 152 78
20 72 101
21 180 74
22 51 65
23 14 78
24 165 88
25 129 2
26 102 23
27 94 41
28 97 163
29 66 191
30 187 73
31 200 154
32 167 1
33 67 43
34 39 38
35 92 76
36 94 103
37 21 34
38 147 18
39 5 129
40 197 35
41 83 134
42 136 116
43 143 141
44 72 198
45 108 157
46 156 178
47 100 2
48 178 133
49 199 26
50 77 180
51 55 26
52 107 148
53 5 173
54 126 170
55 86 29
56 121 73
57 83 90
58 129 104
59 124 60
60 13 86
61 183 98
62 35 191
63 28 89
64 111 13
65 31 79
66 29 181
67 26 38
68 102 88
69 58 31
70 126 44
71 141 17
72 185 178
73 20 6
74 47 120
75 126 139
76 67 133
77 8 192
78 196 11
79 151 143
80 134 195
81 68 29
82 6 155
83 129 54
84 6 43
85 60 36
86 163 66
87 101 78
88 67 146
89 149 99
90 137 155
91 47 169
92 70 170
93 146 150
94 110 124
95 162 111
96 3 39
97 191 188
98 74 69
99 167 42
