N 100 
0 172 192
1 149 25
2 49 56
3 20 108
4 107 179
5 47 41
6 17 23
7 122 17
8 173 186
9 200 133
10 78 186
11 62 194
12 20 89
13 110 119
14 61 182
15 185 155
16 53 81
17 33 135
18 107 197
19 103 59
20 90 45
21 92 42
22 186 197
23 182 171
24 76 109
25 6 66
26 143 152
27 158 83
28 22 109
29 154 188
30 66 159
31 7 199
32 185 34
33 185 84
34 22 46
35 84 14
36 130 121
37 141 193
38 32 116
39 104 114
40 104 66
41 12 5
42 119 153
43 53 87
44 182 184
45 78 57
46 43 150
47 165 30
48 76 146
49 73 150
50 60 184
51 106 195
52 129 71
53 194 106
54 118 1
55 141 25
56 120 160
57 17 174
58 66 131
59 90 85
60 133 183
61 197 73
62 183 124
63 9 99
64 16 162
65 150 135
66 27 13
67 70 40
68 63 166
69 40 65
70 115 156
71 190 165
72 185 65
73 138 8
74 122 13
75 119 141
76 70 91
77 135 157
78 170 35
79 176 3
80 138 3
81 83 132
82 123 24
83 179 57
84 79 183
85 128 6
86 133 74
87 29 93
88 8 5
89 7 106
90 35 24
91 99 190
92 162 71
93 84 107
94 21 127
95 56 109
96 130 155
97 150 36
98 74 4
99 123 91
