N 100 
0 121 200
1 190 154
2 200 81
3 134 178
4 37 36
5 155 69
6 52 26
7 147 188
8 112 9
9 141 106
10 127 157
11 196 26
12 158 137
13 150 132
14 132 4
15 135 51
16 119 30
17 130 15
18 2 63
19 182 5
20 75 152
21 115 51
22 184 34
23 13 200
24 150 68
25 56 56
26 170 176
27 55 101
28 66 95
29 72 36
30 126 123
31 137 104
32 79 178
33 147 63
34 129 168
35 107 187
36 20 2
37 5 124
38 111 50
39 156 26
40 10 179
41 195 145
42 146 143
43 17 45
44 99 130
45 13 139
46 20 141
47 160 81
48 2 73
49 149 90
50 151 116
51 57 53
52 115 37
53 92 184
54 44 197
55 176 193
56 107 131
57 136 120
58 73 77
59 189 76
60 183 115
61 164 196
62 42 151
63 170 49
64 83 24
65 147 96
66 104 91
67 134 42
68 122 10
69 19 198
70 75 40
71 49 32
72 124 74
73 193 31
74 54 123
75 188 187
76 68 42
77 197 155
78 150 10
79 69 59
80 52 28
81 134 119
82 1 140
83 10 162
84 97 71
85 153 39
86 128 105
87 63 181
88 9 196
89 30 149
90 101 180
91 7 66
92 85 95
93 52 56
94 45 138
95 107 119
96 76 38
97 169 114
98 128 108
99 107 91
