N 100 
0 190 31
1 164 80
2 38 179
3 73 93
4 76 6
5 26 185
6 63 172
7 90 5
8 18 194
9 48 71
10 14 39
11 175 64
12 173 198
13 192 158
14 146 164
15 196 187
16 93 141
17 68 18
18 28 169
19 92 105
20 51 184
21 47 112
22 5 180
23 65 45
24 78 192
25 178 40
26 120 21
27 74 191
28 114 140
29 73 152
30 59 46
31 0 130
32 101 118
33 77 57
34 5 149
35 179 194
36 80 138
37 74 3
38 195 95
39 0 17
40 140 117
41 35 195
42 165 47
43 122 36
44 55 121
45 153 97
46 63 173
47 97 65
48 141 184
49 159 122
50 110 131
51 44 35
52 125 14
53 33 26
54 181 57
55 61 122
56 74 97
57 29 117
58 1 169
59 172 81
60 52 15
61 100 158
62 114 116
63 137 85
64 97 113
65 62 41
66 6 193
67 82 90
68 89 127
69 168 36
70 17 59
71 159 178
72 22 128
73 8 68
74 35 53
75 199 179
76 100 192
77 104 94
78 103 76
79 79 7
80 63 99
81 62 112
82 138 101
83 18 11
84 131 190
85 14 143
86 75 199
87 57 183
88 89 87
89 57 200
90 21 96
91 148 18
92 15 23
93 107 167
94 83 39
95 35 19
96 165 66
97 152 46
98 185 135
99 94 8
