N 100 
0 39 30
1 107 162
2 165 93
3 36 118
4 29 7
5 8 186
6 137 62
7 197 124
8 3 25
9 200 133
10 78 135
11 27 148
12 39 84
13 98 143
14 148 167
15 7 48
16 23 190
17 85 67
18 16 163
19 138 72
20 124 147
21 184 139
22 94 87
23 112 16
24 165 194
25 92 133
26 83 45
27 136 137
28 172 89
29 145 120
30 60 30
31 33 196
32 32 97
33 195 74
34 114 191
35 166 11
36 185 111
37 55 193
38 189 154
39 19 99
40 41 183
41 51 101
42 146 13
43 159 110
44 187 16
45 82 107
46 120 131
47 87 24
48 45 9
49 162 56
50 23 43
51 183 176
52 3 139
53 11 143
54 105 180
55 2 26
56 172 133
57 30 161
58 122 118
59 99 24
60 77 85
61 106 144
62 14 123
63 79 126
64 109 69
65 13 110
66 153 91
67 159 168
68 164 51
69 161 188
70 176 137
71 84 149
72 179 51
73 120 174
74 119 123
75 16 105
76 166 189
77 184 190
78 6 158
79 141 79
80 66 75
81 152 152
82 17 34
83 167 27
84 156 119
85 115 176
86 192 108
87 109 139
88 32 76
89 115 195
90 168 180
91 123 96
92 84 78
93 66 97
94 51 23
95 111 12
96 21 112
97 45 182
98 150 37
99 115 96
