N 100 
0 185 178
1 79 131
2 77 93
3 131 20
4 129 150
5 166 109
6 153 16
7 127 12
8 53 109
9 94 53
10 137 29
11 142 21
12 182 11
13 83 194
14 117 118
15 10 135
16 4 194
17 4 21
18 107 78
19 159 108
20 26 140
21 163 183
22 176 177
23 173 45
24 94 110
25 200 179
26 48 116
27 133 161
28 163 166
29 189 25
30 136 59
31 184 123
32 29 128
33 140 96
34 4 16
35 21 61
36 128 123
37 81 9
38 45 64
39 177 67
40 81 79
41 77 193
42 154 86
43 108 15
44 155 154
45 132 58
46 37 155
47 82 40
48 53 172
49 161 54
50 20 71
51 60 196
52 22 6
53 94 59
54 71 97
55 7 121
56 89 46
57 172 169
58 21 150
59 111 77
60 33 86
61 184 17
62 157 53
63 46 184
64 30 192
65 87 9
66 102 148
67 153 120
68 145 135
69 173 17
70 120 145
71 154 145
72 99 101
73 115 16
74 17 48
75 52 103
76 166 38
77 79 39
78 47 143
79 104 45
80 122 96
81 142 138
82 170 143
83 56 20
84 91 29
85 188 79
86 3 61
87 184 119
88 39 8
89 87 145
90 39 112
91 27 97
92 1 130
93 65 183
94 18 197
95 126 174
96 62 43
97 158 38
98 44 85
99 109 152
