N 100 
0 112 146
1 85 132
2 200 159
3 66 65
4 162 69
5 18 150
6 156 190
7 167 47
8 192 70
9 171 23
10 3 25
11 200 84
12 184 105
13 51 199
14 161 22
15 60 168
16 53 66
17 14 183
18 81 183
19 105 46
20 173 70
21 137 200
22 12 38
23 180 179
24 37 163
25 153 4
26 133 179
27 49 113
28 95 194
29 43 21
30 60 6
31 200 156
32 129 5
33 188 74
34 16 52
35 31 110
36 77 103
37 45 17
38 8 107
39 55 144
40 170 173
41 150 47
42 127 83
43 154 181
44 75 44
45 45 173
46 116 78
47 27 96
48 67 105
49 89 12
50 10 166
51 65 62
52 79 168
53 99 56
54 32 93
55 57 109
56 0 113
57 126 12
58 179 131
59 0 174
60 84 174
61 49 37
62 167 46
63 64 137
64 2 10
65 138 12
66 38 75
67 164 191
68 8 170
69 96 50
70 156 182
71 30 146
72 120 38
73 15 37
74 42 26
75 14 87
76 108 15
77 185 50
78 173 83
79 90 186
80 41 136
81 27 62
82 152 38
83 11 14
84 136 59
85 185 46
86 90 46
87 186 78
88 48 174
89 107 132
90 125 34
91 32 101
92 99 80
93 136 11
94 10 146
95 59 120
96 133 119
97 130 165
98 135 10
99 194 154
