N 100 
0 76 30
1 178 43
2 194 158
3 23 122
4 120 161
5 147 86
6 80 155
7 126 106
8 2 25
9 194 180
10 34 186
11 144 127
12 187 115
13 63 98
14 27 59
15 162 114
16 109 79
17 32 9
18 94 173
19 62 4
20 157 117
21 168 101
22 189 77
23 168 143
24 56 87
25 21 162
26 46 88
27 110 4
28 70 50
29 37 36
30 86 76
31 110 116
32 38 76
33 75 179
34 150 12
35 35 165
36 178 72
37 167 34
38 135 195
39 53 20
40 168 117
41 197 152
42 134 53
43 174 52
44 162 132
45 153 109
46 37 32
47 78 71
48 141 164
49 3 45
50 24 53
51 168 113
52 79 152
53 75 160
54 96 165
55 83 33
56 157 65
57 95 132
58 174 93
59 168 55
60 130 188
61 33 147
62 176 12
63 94 171
64 103 13
65 85 23
66 59 61
67 43 121
68 115 90
69 151 149
70 104 13
71 134 74
72 30 146
73 145 181
74 78 33
75 76 33
76 73 198
77 180 128
78 190 176
79 86 115
80 6 56
81 190 142
82 83 110
83 95 79
84 55 110
85 67 122
86 100 176
87 126 182
88 37 40
89 195 111
90 74 131
91 42 53
92 139 149
93 147 103
94 47 6
95 140 176
96 104 149
97 164 31
98 51 190
99 26 42
