N 100 
0 56 96
1 195 40
2 131 2
3 24 147
4 159 81
5 52 119
6 108 70
7 185 197
8 37 191
9 101 17
10 137 155
11 13 29
12 138 64
13 101 43
14 184 49
15 132 69
16 183 177
17 53 58
18 93 140
19 65 178
20 160 182
21 101 90
22 93 11
23 114 16
24 105 56
25 55 61
26 72 121
27 191 65
28 93 64
29 165 54
30 67 27
31 79 119
32 183 104
33 108 182
34 180 139
35 39 182
36 9 73
37 86 118
38 134 149
39 12 176
40 22 87
41 168 143
42 156 77
43 57 77
44 130 37
45 89 105
46 10 21
47 75 10
48 103 19
49 19 9
50 177 93
51 196 79
52 76 143
53 40 102
54 2 6
55 87 75
56 95 186
57 85 151
58 40 68
59 184 32
60 18 64
61 105 74
62 67 127
63 37 11
64 167 7
65 18 167
66 82 69
67 50 59
68 38 69
69 13 173
70 22 197
71 68 140
72 116 110
73 25 68
74 178 86
75 200 144
76 156 97
77 159 4
78 2 132
79 190 76
80 11 155
81 163 153
82 63 97
83 126 143
84 58 37
85 146 126
86 169 31
87 182 113
88 6 170
89 80 95
90 55 150
91 66 106
92 199 101
93 44 15
94 165 127
95 159 117
96 191 84
97 68 148
98 145 171
99 19 96
