N 100 
0 192 122
1 46 13
2 81 0
3 175 187
4 47 155
5 97 44
6 139 64
7 71 155
8 32 177
9 8 158
10 143 111
11 10 25
12 175 26
13 120 166
14 53 77
15 85 111
16 134 89
17 66 163
18 91 139
19 75 29
20 95 181
21 194 31
22 199 181
23 64 45
24 166 60
25 141 151
26 190 11
27 88 102
28 149 68
29 148 179
30 18 163
31 162 193
32 94 30
33 55 63
34 10 168
35 146 121
36 58 196
37 122 126
38 65 189
39 199 78
40 135 95
41 112 93
42 158 26
43 89 90
44 149 173
45 144 46
46 117 53
47 16 182
48 191 54
49 144 13
50 58 195
51 134 44
52 162 191
53 185 1
54 11 174
55 187 11
56 111 92
57 63 124
58 65 27
59 59 60
60 82 182
61 78 132
62 131 165
63 194 162
64 200 62
65 197 81
66 132 168
67 190 24
68 147 22
69 153 114
70 45 143
71 137 167
72 97 166
73 61 12
74 166 13
75 161 120
76 6 138
77 37 141
78 195 13
79 65 173
80 145 43
81 131 20
82 11 36
83 150 196
84 177 48
85 182 120
86 46 125
87 116 105
88 92 105
89 91 100
90 152 177
91 8 169
92 160 28
93 160 78
94 148 35
95 22 27
96 46 143
97 180 15
98 127 31
99 154 143
