N 100 
0 8 152
1 112 129
2 132 187
3 18 125
4 4 92
5 187 114
6 93 152
7 36 103
8 120 29
9 21 175
10 166 169
11 167 22
12 126 72
13 112 51
14 13 145
15 132 188
16 39 117
17 68 16
18 179 71
19 141 21
20 140 61
21 190 63
22 113 182
23 138 68
24 75 118
25 27 146
26 137 20
27 75 177
28 24 27
29 200 160
30 199 75
31 113 49
32 55 109
33 178 10
34 125 123
35 162 158
36 91 132
37 49 124
38 39 27
39 197 52
40 136 118
41 68 108
42 173 92
43 3 86
44 85 115
45 15 23
46 2 25
47 115 101
48 30 169
49 153 197
50 35 67
51 98 121
52 45 38
53 64 172
54 33 71
55 11 19
56 46 80
57 129 153
58 14 50
59 125 29
60 186 33
61 182 123
62 16 19
63 21 168
64 14 76
65 110 157
66 138 36
67 165 52
68 162 81
69 181 167
70 109 192
71 120 67
72 96 108
73 119 85
74 146 68
75 3 88
76 69 144
77 43 70
78 175 139
79 126 51
80 117 174
81 157 82
82 122 54
83 115 180
84 7 11
85 48 40
86 101 198
87 78 95
88 144 34
89 150 114
90 114 5
91 183 186
92 31 107
93 60 132
94 78 57
95 75 127
96 179 34
97 56 27
98 8 190
99 102 177
