N 100 
0 57 82
1 76 132
2 100 159
3 136 12
4 156 172
5 30 76
6 157 87
7 81 41
8 167 102
9 179 74
10 13 96
11 46 118
12 173 55
13 148 183
14 127 38
15 93 97
16 140 170
17 47 94
18 57 115
19 79 178
20 109 32
21 28 198
22 26 155
23 122 154
24 99 67
25 94 110
26 72 22
27 136 193
28 18 10
29 145 96
30 187 125
31 66 160
32 169 122
33 67 106
34 42 88
35 169 181
36 111 38
37 170 30
38 133 116
39 113 170
40 163 159
41 154 161
42 194 162
43 49 148
44 32 191
45 55 13
46 26 58
47 161 4
48 117 108
49 43 154
50 104 88
51 125 77
52 97 54
53 145 150
54 83 90
55 87 64
56 71 184
57 116 29
58 164 177
59 121 16
60 86 131
61 134 149
62 92 178
63 97 195
64 78 28
65 200 155
66 160 110
67 165 15
68 94 44
69 39 8
70 153 11
71 40 200
72 36 130
73 8 164
74 131 53
75 143 29
76 98 57
77 106 63
78 36 46
79 77 102
80 150 179
81 124 59
82 159 22
83 84 9
84 100 39
85 59 2
86 114 89
87 126 43
88 194 139
89 84 93
90 20 182
91 65 94
92 131 29
93 114 193
94 34 96
95 117 128
96 109 145
97 75 8
98 184 87
99 78 160
