N 100 
0 55 174
1 113 45
2 109 188
3 90 40
4 19 132
5 185 39
6 132 37
7 163 117
8 154 10
9 56 25
10 40 96
11 34 138
12 55 63
13 20 165
14 34 39
15 156 57
16 60 121
17 95 11
18 157 16
19 167 165
20 112 90
21 197 195
22 39 0
23 45 13
24 62 49
25 114 42
26 97 103
27 84 108
28 17 48
29 179 154
30 153 134
31 22 170
32 61 63
33 87 90
34 55 17
35 69 11
36 27 71
37 108 128
38 145 128
39 96 86
40 80 119
41 38 140
42 57 107
43 127 42
44 56 174
45 32 23
46 87 167
47 56 119
48 38 41
49 112 42
50 23 16
51 72 160
52 105 71
53 84 131
54 38 84
55 88 4
56 156 156
57 14 200
58 140 127
59 19 56
60 118 38
61 83 188
62 7 24
63 4 90
64 135 2
65 144 176
66 68 97
67 150 45
68 168 104
69 15 143
70 46 126
71 166 162
72 146 133
73 127 162
74 22 11
75 127 131
76 23 136
77 101 148
78 130 112
79 50 165
80 180 61
81 38 81
82 68 197
83 140 134
84 98 151
85 23 39
86 5 38
87 152 0
88 3 159
89 1 173
90 51 66
91 193 97
92 28 197
93 83 122
94 49 176
95 181 11
96 64 48
97 50 134
98 15 20
99 178 196
