N 100 
0 149 165
1 150 64
2 66 183
3 34 155
4 59 77
5 112 122
6 129 104
7 137 191
8 153 6
9 31 118
10 69 125
11 142 180
12 42 145
13 78 0
14 32 129
15 194 172
16 105 26
17 147 184
18 175 0
19 93 192
20 127 165
21 184 109
22 4 137
23 54 38
24 158 139
25 114 105
26 26 77
27 29 191
28 71 140
29 11 180
30 110 183
31 40 54
32 41 157
33 199 119
34 140 178
35 9 9
36 55 112
37 3 198
38 156 109
39 37 68
40 41 115
41 48 11
42 36 194
43 130 147
44 192 107
45 174 137
46 100 24
47 142 81
48 41 99
49 11 126
50 75 137
51 186 77
52 38 198
53 165 199
54 195 74
55 132 22
56 179 137
57 79 174
58 2 51
59 194 21
60 133 101
61 55 3
62 128 166
63 36 76
64 192 197
65 196 128
66 49 56
67 59 74
68 60 189
69 65 63
70 47 51
71 5 65
72 101 162
73 177 193
74 128 2
75 30 35
76 194 94
77 88 171
78 117 185
79 126 123
80 52 136
81 74 62
82 117 70
83 40 107
84 97 135
85 78 110
86 11 106
87 153 10
88 188 152
89 196 148
90 45 114
91 194 15
92 20 121
93 104 177
94 139 154
95 60 120
96 41 44
97 6 77
98 98 1
99 53 94
