N 100 
0 67 13
1 33 26
2 118 146
3 141 5
4 59 161
5 173 86
6 124 194
7 100 51
8 122 33
9 128 197
10 190 129
11 193 87
12 185 19
13 112 173
14 33 155
15 96 58
16 27 72
17 180 183
18 32 147
19 46 25
20 113 84
21 44 77
22 178 15
23 186 35
24 33 162
25 10 173
26 119 153
27 4 64
28 41 171
29 127 127
30 38 68
31 80 118
32 27 113
33 31 61
34 182 117
35 178 110
36 114 10
37 192 188
38 184 170
39 126 30
40 166 103
41 3 194
42 31 45
43 156 37
44 10 171
45 166 78
46 4 21
47 61 117
48 67 113
49 31 18
50 67 78
51 13 7
52 101 180
53 5 101
54 199 121
55 144 100
56 36 175
57 160 106
58 63 93
59 156 18
60 125 184
61 194 183
62 138 170
63 42 177
64 6 106
65 144 90
66 87 79
67 131 74
68 105 51
69 160 172
70 5 184
71 76 171
72 102 28
73 196 65
74 42 104
75 91 59
76 162 46
77 27 20
78 8 18
79 135 151
80 132 39
81 83 36
82 108 153
83 200 67
84 151 42
85 97 153
86 192 118
87 91 148
88 145 58
89 150 169
90 141 133
91 43 38
92 24 96
93 35 22
94 194 129
95 194 108
96 100 60
97 115 156
98 20 12
99 120 98
