N 100 
0 43 61
1 34 184
2 187 161
3 99 189
4 132 54
5 166 152
6 185 130
7 200 187
8 175 36
9 81 3
10 142 176
11 130 37
12 182 150
13 33 112
14 92 62
15 152 26
16 32 105
17 164 37
18 63 51
19 3 137
20 178 27
21 85 174
22 60 177
23 25 142
24 62 29
25 94 112
26 136 182
27 168 179
28 126 133
29 143 112
30 131 51
31 6 133
32 120 98
33 4 174
34 154 116
35 102 24
36 177 106
37 115 132
38 46 62
39 11 151
40 190 180
41 198 172
42 26 32
43 90 125
44 153 179
45 183 122
46 71 134
47 197 154
48 58 185
49 146 137
50 115 200
51 188 95
52 85 18
53 66 37
54 109 190
55 69 34
56 117 4
57 119 137
58 55 9
59 33 183
60 31 28
61 31 144
62 104 99
63 165 128
64 186 110
65 95 97
66 183 160
67 45 166
68 82 198
69 131 134
70 93 58
71 58 143
72 145 88
73 4 9
74 18 32
75 120 74
76 108 56
77 165 198
78 24 81
79 69 75
80 181 156
81 153 178
82 18 95
83 61 197
84 128 160
85 21 173
86 54 54
87 105 165
88 166 9
89 98 76
90 78 127
91 123 124
92 171 120
93 128 111
94 7 115
95 118 62
96 8 178
97 153 13
98 114 72
99 166 2
