N 100 
0 60 96
1 199 176
2 45 128
3 62 32
4 60 158
5 71 66
6 154 137
7 6 100
8 147 41
9 133 164
10 142 191
11 61 43
12 107 172
13 127 106
14 31 90
15 105 165
16 63 129
17 22 133
18 191 91
19 161 97
20 27 82
21 112 66
22 147 66
23 141 142
24 91 6
25 187 124
26 33 69
27 47 191
28 130 126
29 29 13
30 30 75
31 32 160
32 28 140
33 128 1
34 74 157
35 129 118
36 93 135
37 124 158
38 200 164
39 19 119
40 185 38
41 178 52
42 134 173
43 9 58
44 156 159
45 140 22
46 82 183
47 55 103
48 97 20
49 158 144
50 60 51
51 86 41
52 57 182
53 85 73
54 75 159
55 43 29
56 178 14
57 187 27
58 31 7
59 44 123
60 23 38
61 166 55
62 112 122
63 113 4
64 86 69
65 168 151
66 31 162
67 44 3
68 31 33
69 44 140
70 73 36
71 38 107
72 58 24
73 52 96
74 187 144
75 38 62
76 8 145
77 75 20
78 164 21
79 92 157
80 133 57
81 62 37
82 156 128
83 130 95
84 11 116
85 67 43
86 121 112
87 88 90
88 82 182
89 110 127
90 178 128
91 167 65
92 178 39
93 134 196
94 21 11
95 132 124
96 63 199
97 121 169
98 176 88
99 78 125
