N 100 
0 2 63
1 135 199
2 11 160
3 197 195
4 115 51
5 104 186
6 80 100
7 57 166
8 17 30
9 127 38
10 92 170
11 148 183
12 133 126
13 34 189
14 62 44
15 108 109
16 36 75
17 146 55
18 69 98
19 11 193
20 85 183
21 198 129
22 171 18
23 182 148
24 196 71
25 78 52
26 193 45
27 157 121
28 46 150
29 23 149
30 152 42
31 120 25
32 1 90
33 129 11
34 118 0
35 120 179
36 155 178
37 45 150
38 163 181
39 84 80
40 20 11
41 108 69
42 190 97
43 34 20
44 193 169
45 120 187
46 86 31
47 192 18
48 150 89
49 163 68
50 134 180
51 124 182
52 179 36
53 107 12
54 73 122
55 118 66
56 157 34
57 49 134
58 132 35
59 167 90
60 12 157
61 161 146
62 132 63
63 139 198
64 196 96
65 153 48
66 41 182
67 37 9
68 153 116
69 145 95
70 10 55
71 95 9
72 37 41
73 120 200
74 99 59
75 168 126
76 14 163
77 161 166
78 112 142
79 81 123
80 90 6
81 145 60
82 57 135
83 135 129
84 10 152
85 120 113
86 74 112
87 64 18
88 4 162
89 144 47
90 143 12
91 12 35
92 161 187
93 93 114
94 31 19
95 23 87
96 199 172
97 137 172
98 105 3
99 148 5
