N 100 
0 76 112
1 148 99
2 116 7
3 184 120
4 72 127
5 96 62
6 128 100
7 133 11
8 89 87
9 152 152
10 139 130
11 73 32
12 133 112
13 118 32
14 140 182
15 8 83
16 31 146
17 67 43
18 176 194
19 61 179
20 148 167
21 146 134
22 57 151
23 84 146
24 176 103
25 26 45
26 45 97
27 20 11
28 132 183
29 111 188
30 92 184
31 129 15
32 46 76
33 110 52
34 115 109
35 166 78
36 45 29
37 149 114
38 35 181
39 181 102
40 25 144
41 111 39
42 80 30
43 181 59
44 15 185
45 85 200
46 105 105
47 102 164
48 115 48
49 151 74
50 174 119
51 134 108
52 17 40
53 9 85
54 193 102
55 86 67
56 45 181
57 85 79
58 51 74
59 172 57
60 199 17
61 179 157
62 45 28
63 149 126
64 107 70
65 73 111
66 150 153
67 70 53
68 118 171
69 71 196
70 19 165
71 22 0
72 35 56
73 123 181
74 23 164
75 10 195
76 20 22
77 70 161
78 55 43
79 27 188
80 115 17
81 105 88
82 58 19
83 24 180
84 44 124
85 132 173
86 50 138
87 48 68
88 59 45
89 63 73
90 16 36
91 151 111
92 51 5
93 51 120
94 0 81
95 170 189
96 121 111
97 90 16
98 16 71
99 103 55
