N 100 
0 84 34
1 113 43
2 25 194
3 33 67
4 83 22
5 7 188
6 174 10
7 62 38
8 183 31
9 112 153
10 49 5
11 181 95
12 194 57
13 84 72
14 160 166
15 11 87
16 18 75
17 189 79
18 178 129
19 147 91
20 70 50
21 33 20
22 115 54
23 106 196
24 186 22
25 176 162
26 28 174
27 150 79
28 149 52
29 26 144
30 138 70
31 160 153
32 170 29
33 125 153
34 115 143
35 164 178
36 73 182
37 110 21
38 132 68
39 200 136
40 103 48
41 90 186
42 106 4
43 191 84
44 108 96
45 91 105
46 66 156
47 46 68
48 182 28
49 44 158
50 187 136
51 89 12
52 101 95
53 70 135
54 128 81
55 71 140
56 183 158
57 96 155
58 16 48
59 139 138
60 162 188
61 39 135
62 182 31
63 190 188
64 164 77
65 85 57
66 75 166
67 42 108
68 89 52
69 198 112
70 126 56
71 29 33
72 150 18
73 154 35
74 78 97
75 128 183
76 189 104
77 197 7
78 160 32
79 199 135
80 72 158
81 149 157
82 151 159
83 126 174
84 126 134
85 36 114
86 146 152
87 22 54
88 197 67
89 61 77
90 0 84
91 10 65
92 67 1
93 171 192
94 165 159
95 48 12
96 172 39
97 119 74
98 120 180
99 172 14
