N 100 
0 181 67
1 136 137
2 150 48
3 25 5
4 21 157
5 169 64
6 144 109
7 66 105
8 12 80
9 180 143
10 61 21
11 163 101
12 191 123
13 119 161
14 199 98
15 191 106
16 138 186
17 134 83
18 182 176
19 5 154
20 75 111
21 142 19
22 46 88
23 20 137
24 178 181
25 121 109
26 70 188
27 47 35
28 174 24
29 179 92
30 91 87
31 33 76
32 178 49
33 129 142
34 122 95
35 153 193
36 145 142
37 80 18
38 69 9
39 55 142
40 7 127
41 195 197
42 20 119
43 191 169
44 67 130
45 138 4
46 183 155
47 110 133
48 75 86
49 148 133
50 16 107
51 194 159
52 197 37
53 50 119
54 131 197
55 39 110
56 172 200
57 177 20
58 180 157
59 42 8
60 124 162
61 107 35
62 52 133
63 138 68
64 198 45
65 153 88
66 36 98
67 57 63
68 98 153
69 184 62
70 192 114
71 72 200
72 147 187
73 97 73
74 198 22
75 76 107
76 141 34
77 174 51
78 76 2
79 143 115
80 22 22
81 167 199
82 31 147
83 101 63
84 129 122
85 2 124
86 122 129
87 73 158
88 93 197
89 131 52
90 10 98
91 61 138
92 118 23
93 104 138
94 83 7
95 63 20
96 146 25
97 195 59
98 134 63
99 172 64
