N 100 
0 122 67
1 18 200
2 71 95
3 115 59
4 92 133
5 104 136
6 28 183
7 79 131
8 116 192
9 58 198
10 67 71
11 4 191
12 42 138
13 185 110
14 185 181
15 53 15
16 181 50
17 151 33
18 184 92
19 160 130
20 175 141
21 142 138
22 182 188
23 185 38
24 18 28
25 193 65
26 110 47
27 178 182
28 53 26
29 187 127
30 176 144
31 176 60
32 170 137
33 200 91
34 159 31
35 124 33
36 53 30
37 7 149
38 162 163
39 57 3
40 72 185
41 143 80
42 22 67
43 144 145
44 9 100
45 109 63
46 47 166
47 110 170
48 78 190
49 147 60
50 52 131
51 101 4
52 125 179
53 66 85
54 57 29
55 80 72
56 163 127
57 12 52
58 138 42
59 81 64
60 17 113
61 48 41
62 129 6
63 9 158
64 48 100
65 56 25
66 52 0
67 111 44
68 171 165
69 14 19
70 85 101
71 32 109
72 167 196
73 179 74
74 73 50
75 195 7
76 97 159
77 157 130
78 84 12
79 187 71
80 195 37
81 157 161
82 181 133
83 183 56
84 101 169
85 185 129
86 75 26
87 13 195
88 27 26
89 79 0
90 48 200
91 200 165
92 0 121
93 61 166
94 189 180
95 82 61
96 127 29
97 17 192
98 150 155
99 194 98
