N 100 
0 29 41
1 148 30
2 138 178
3 101 34
4 33 33
5 200 65
6 133 28
7 174 131
8 80 89
9 111 149
10 148 96
11 120 11
12 39 65
13 40 11
14 111 92
15 34 89
16 196 151
17 35 159
18 116 170
19 154 136
20 117 168
21 51 3
22 89 146
23 183 143
24 52 147
25 155 41
26 134 73
27 19 77
28 168 166
29 34 166
30 67 191
31 168 147
32 52 14
33 67 137
34 100 52
35 16 12
36 150 175
37 136 85
38 124 172
39 49 196
40 61 5
41 107 144
42 92 92
43 113 172
44 181 137
45 168 174
46 123 113
47 50 147
48 192 60
49 146 60
50 97 49
51 85 8
52 57 139
53 51 53
54 15 200
55 36 40
56 197 14
57 73 101
58 150 135
59 89 186
60 99 26
61 143 118
62 190 76
63 134 16
64 139 63
65 128 101
66 177 89
67 104 198
68 94 27
69 9 35
70 88 11
71 128 7
72 159 40
73 187 58
74 2 158
75 10 99
76 5 177
77 122 19
78 100 61
79 38 59
80 52 100
81 175 199
82 137 131
83 115 75
84 43 187
85 41 27
86 50 157
87 8 115
88 167 115
89 186 106
90 16 179
91 88 101
92 159 23
93 142 20
94 183 23
95 185 26
96 89 176
97 167 179
98 75 124
99 107 84
