N 100 
0 157 128
1 182 200
2 93 130
3 116 59
4 103 8
5 122 112
6 95 83
7 157 103
8 90 71
9 134 160
10 122 49
11 107 134
12 199 143
13 108 147
14 17 18
15 138 35
16 130 124
17 80 157
18 63 14
19 140 129
20 46 9
21 156 72
22 178 3
23 54 166
24 104 93
25 51 70
26 178 1
27 154 142
28 145 21
29 56 93
30 69 120
31 142 138
32 33 142
33 36 135
34 93 15
35 198 76
36 50 143
37 50 178
38 45 180
39 196 103
40 53 200
41 38 37
42 188 129
43 91 58
44 26 175
45 0 108
46 175 53
47 57 49
48 185 151
49 151 148
50 11 53
51 20 113
52 179 103
53 15 13
54 27 118
55 178 90
56 135 109
57 133 127
58 137 143
59 135 153
60 4 190
61 67 157
62 103 56
63 96 15
64 98 9
65 16 151
66 155 199
67 172 10
68 115 45
69 161 58
70 160 143
71 166 32
72 18 139
73 11 57
74 83 180
75 185 20
76 113 100
77 74 78
78 92 146
79 59 130
80 97 13
81 144 140
82 122 123
83 97 181
84 41 4
85 189 152
86 153 170
87 28 188
88 72 60
89 127 155
90 170 22
91 182 38
92 77 131
93 7 106
94 66 91
95 11 194
96 61 154
97 30 148
98 166 197
99 63 55
