N 100 
0 173 64
1 192 42
2 149 101
3 1 52
4 97 159
5 170 48
6 80 89
7 185 72
8 193 120
9 21 43
10 193 9
11 192 97
12 160 52
13 88 135
14 63 50
15 194 4
16 19 127
17 106 156
18 156 25
19 31 172
20 35 72
21 126 21
22 21 134
23 95 58
24 80 144
25 98 145
26 88 197
27 39 48
28 106 160
29 16 67
30 153 190
31 188 169
32 34 111
33 136 39
34 21 9
35 11 178
36 97 173
37 71 165
38 122 18
39 120 76
40 39 190
41 43 123
42 23 71
43 130 61
44 142 199
45 196 52
46 107 109
47 122 151
48 98 7
49 174 12
50 26 160
51 36 145
52 196 180
53 178 118
54 112 148
55 90 142
56 10 5
57 1 32
58 23 74
59 16 33
60 106 28
61 102 160
62 182 190
63 71 102
64 3 146
65 191 194
66 68 137
67 50 47
68 140 87
69 161 1
70 142 7
71 148 33
72 122 28
73 111 169
74 176 159
75 117 140
76 70 131
77 34 29
78 109 161
79 177 58
80 12 59
81 184 26
82 60 9
83 185 130
84 83 101
85 76 4
86 34 123
87 177 178
88 99 170
89 105 59
90 41 165
91 199 39
92 102 69
93 121 104
94 33 127
95 81 171
96 96 181
97 50 180
98 14 195
99 80 186
