N 100 
0 147 75
1 2 38
2 158 156
3 168 104
4 119 71
5 122 137
6 53 42
7 160 125
8 47 128
9 36 164
10 40 7
11 121 100
12 175 37
13 65 73
14 80 32
15 165 197
16 148 78
17 86 137
18 31 135
19 179 96
20 128 120
21 59 10
22 32 128
23 118 113
24 197 190
25 107 161
26 156 48
27 156 46
28 29 7
29 128 183
30 21 1
31 119 9
32 68 99
33 185 170
34 142 8
35 30 94
36 12 0
37 1 183
38 14 120
39 157 170
40 57 119
41 33 109
42 169 21
43 130 123
44 127 165
45 141 47
46 139 140
47 182 139
48 167 194
49 162 199
50 191 16
51 176 1
52 195 110
53 194 137
54 188 93
55 55 130
56 144 24
57 108 178
58 176 11
59 117 6
60 29 108
61 92 97
62 131 132
63 89 123
64 178 86
65 17 64
66 89 107
67 19 79
68 174 92
69 171 2
70 52 46
71 109 97
72 135 138
73 146 170
74 116 79
75 52 70
76 19 87
77 146 62
78 25 174
79 187 183
80 175 162
81 108 163
82 126 77
83 190 154
84 65 117
85 194 62
86 119 23
87 67 177
88 48 42
89 114 194
90 134 189
91 63 138
92 65 66
93 190 200
94 98 68
95 128 57
96 90 23
97 116 115
98 125 27
99 177 66
