N 100 
0 172 180
1 101 182
2 14 124
3 68 0
4 90 96
5 150 13
6 129 79
7 94 12
8 163 89
9 118 101
10 131 1
11 84 40
12 179 125
13 40 61
14 91 77
15 52 134
16 147 2
17 110 60
18 11 56
19 194 143
20 2 89
21 180 154
22 68 196
23 149 53
24 45 167
25 90 192
26 48 84
27 11 47
28 16 191
29 83 97
30 15 91
31 165 138
32 65 131
33 97 198
34 39 176
35 34 148
36 86 174
37 116 158
38 112 28
39 171 22
40 136 85
41 73 1
42 0 102
43 28 113
44 16 177
45 147 57
46 83 183
47 187 131
48 24 24
49 59 51
50 186 200
51 193 99
52 9 122
53 90 131
54 25 63
55 43 102
56 5 66
57 39 38
58 144 172
59 155 109
60 73 16
61 114 34
62 181 3
63 34 177
64 198 190
65 170 192
66 72 21
67 40 164
68 77 190
69 70 93
70 166 84
71 30 4
72 100 94
73 159 88
74 49 40
75 152 122
76 118 97
77 4 87
78 106 55
79 140 110
80 121 189
81 128 115
82 16 185
83 127 41
84 93 131
85 55 151
86 33 70
87 140 154
88 56 167
89 61 41
90 155 184
91 148 25
92 90 53
93 22 160
94 106 132
95 117 182
96 4 89
97 132 120
98 43 38
99 162 173
