N 100 
0 9 77
1 53 22
2 59 191
3 119 41
4 16 56
5 100 38
6 79 193
7 192 58
8 129 193
9 74 53
10 97 75
11 5 186
12 51 114
13 117 139
14 4 92
15 158 82
16 94 147
17 100 83
18 126 34
19 112 59
20 33 31
21 11 110
22 95 141
23 23 145
24 40 158
25 66 193
26 124 188
27 165 76
28 181 53
29 116 134
30 132 6
31 36 169
32 157 91
33 113 10
34 132 145
35 48 25
36 152 93
37 193 137
38 147 34
39 141 40
40 52 25
41 14 116
42 95 7
43 17 186
44 177 43
45 177 176
46 35 81
47 10 25
48 13 26
49 29 14
50 65 157
51 197 95
52 155 71
53 71 108
54 118 125
55 13 79
56 11 86
57 165 114
58 158 143
59 72 176
60 29 28
61 182 74
62 119 111
63 86 166
64 155 22
65 20 155
66 188 62
67 97 76
68 155 5
69 42 103
70 143 118
71 141 136
72 149 52
73 160 15
74 70 118
75 58 2
76 124 115
77 33 2
78 135 128
79 118 177
80 78 15
81 115 101
82 157 135
83 70 65
84 4 21
85 127 72
86 82 127
87 154 15
88 199 78
89 101 13
90 191 118
91 123 142
92 79 23
93 86 176
94 46 95
95 113 49
96 164 138
97 160 0
98 102 55
99 130 8
