N 100 
0 65 60
1 176 90
2 189 159
3 70 70
4 188 142
5 170 40
6 3 95
7 23 152
8 61 170
9 3 178
10 6 119
11 107 145
12 154 77
13 12 71
14 132 35
15 154 148
16 14 135
17 67 168
18 45 2
19 104 21
20 18 38
21 84 184
22 50 98
23 21 188
24 197 6
25 35 149
26 114 66
27 147 143
28 8 180
29 112 125
30 185 82
31 187 142
32 103 30
33 1 141
34 99 164
35 136 62
36 20 103
37 12 141
38 64 128
39 3 71
40 138 195
41 70 61
42 115 65
43 8 74
44 73 13
45 63 74
46 182 12
47 75 146
48 138 101
49 107 70
50 101 101
51 84 71
52 20 39
53 101 176
54 66 56
55 94 66
56 149 199
57 80 85
58 182 120
59 130 37
60 61 15
61 118 63
62 59 125
63 187 73
64 191 155
65 141 13
66 198 144
67 46 81
68 53 47
69 35 26
70 44 149
71 80 48
72 199 46
73 161 148
74 171 181
75 159 49
76 103 39
77 43 128
78 106 39
79 116 27
80 5 5
81 141 173
82 57 146
83 151 153
84 16 2
85 37 11
86 142 79
87 156 56
88 37 21
89 185 44
90 105 116
91 192 21
92 78 145
93 109 29
94 7 121
95 58 99
96 133 103
97 166 129
98 29 128
99 52 41
