N 100 
0 38 107
1 191 32
2 81 81
3 10 49
4 41 101
5 122 120
6 184 126
7 162 60
8 161 18
9 171 81
10 31 153
11 12 39
12 89 14
13 26 24
14 128 2
15 110 136
16 118 15
17 148 61
18 113 107
19 15 198
20 133 13
21 132 71
22 107 41
23 95 29
24 83 3
25 83 7
26 116 120
27 17 27
28 132 92
29 135 37
30 52 88
31 12 90
32 170 195
33 181 3
34 85 197
35 40 10
36 44 75
37 66 125
38 41 118
39 22 22
40 13 158
41 93 154
42 40 45
43 47 126
44 21 91
45 169 161
46 39 14
47 190 101
48 21 5
49 199 172
50 42 199
51 80 103
52 141 123
53 43 126
54 146 163
55 53 15
56 26 42
57 81 123
58 121 97
59 123 178
60 147 31
61 12 72
62 30 108
63 162 31
64 186 163
65 115 171
66 125 46
67 135 36
68 163 165
69 188 64
70 56 105
71 191 174
72 196 27
73 8 140
74 40 197
75 185 198
76 11 168
77 71 56
78 138 196
79 183 5
80 142 153
81 76 178
82 198 92
83 84 142
84 171 120
85 13 21
86 96 64
87 66 196
88 125 33
89 89 20
90 19 185
91 3 199
92 44 150
93 1 140
94 167 22
95 82 198
96 75 104
97 175 38
98 87 77
99 178 67
